Year,Cleaned_Review,is_negative_sentiment
2019,"Delhi to Varanasi. An early morning flight without any hassle, departure, and arrival was on time. The landing was a bit rough considering normal weather conditions. The only thing which bothered me was the cleanliness of the plane.",0
2019,"Hyderabad to Ahmedabad. Generally good in terms of punctuality & service, I had a horrible experience when I missed the flight. They are not accomodating in such matters & charge you for rescheduling the same. In my case I had just missed the flight by 5-10 min. They now charged more than my original flight to reschedule it where I have to wait for 6 hours.I missed my flight due to cab strike in Hyderabad but it was not their responsibility! While one can argue that they did everything by the book, customer satisfaction was not at all their priority",1
2019,"Delhi to Kolkata. The flight experience was good but my luggage  holding straps were damaged, unable to carry it. I think luggage handling was very irresponsible.",1
2019,"Delhi to Pune. My flight time was 0450 hrs, I reached the counter at 0410 but since you have to reach at 0405 they didn't let me board the plane, and I  missed my meeting. Never will book indigo again.",1
2019,"Delhi to Patna with IndiGo. Positive First: Good Airline, worth the money for budget travelers and students. Good staff and management, runs on time. Negative Points: Seating quality is poor, no inflight entertainment service available.",0
2019,"Udaipur to Cochin via Delhi. Well this was a positive experience. I knew what to expect so was prepared taking my own water and snacks. The plane arrived on time and as soon as passengers were off, we boarded. Very efficient. We left on time heading first to Delhi. We had a long 6 hour wait but had to change terminals which you do by bus. The bus takes about 30 mins. We prepaid three hours in the lounge (good idea). Again the flight departed on time. Food and drink was available on board at s reasonable price although we took our own. The seats are just pads over a formed plastic seat but for short flights not a problem. The price was great, arrived and left on time both times. Would be happy to fly with them again.",0
2019,Delhi to Goa. Fantastic experience. We were given free upgrade to exit row seats with lots of legroom. Thank you to Priya who did a great job with excellent service. This was our 3rd time with Indigo and its been a great experience each time.,0
2019,"Jammu to Delhi. When LCC in Indian domestic route is concerned Indigo is my first choice and they are improving day by day. Last travelled August last week. Was traveling with only hand baggage so used check in kiosk for boarding pass, boarding started before time and so as departure  seats are okay, food and non alcoholic beverages are available on payment, courteous and helpful crew,. Arrived on time, a good experience.",0
2019,"Tirupati to Pune via Bangalore. Traveled with few airline during visit to India this time. Found seating arrangement of IndiGo much more comfortable than others. The best part was, ground staff Nagraj at TIR airport was serving customer extraordinarily. I needed flexible info. for my return flight to Pune, and within short time he provided the same. Simply marvelous. Thanks IndoGo for serving your customer in this fashion.",0
2019,Goa to Kolkata. I would like to thank Nazia & Rosey as they helped me to find my wallet yesterday I lost it my flight from Goa to Kolkata they informed my sister and they co oparated and I got my wallet successfully with everything intact,0
2019,"Mumbai to Patna via Lucknow with IndiGo. Excellent experience thru-out from check-in to de-boarding. Check-in at Mumbai was courteous, fast and efficient, and the best part was no nickling-diming for 2-3 kg extra weight. In-flight crew was even better with all the ladies acting pleasant and welcoming. It's the crew that makes the airline, truly.",0
2019,I was travelling with my wife and 6 months old baby. While checking in from Cochin the ground staff at the counter gave us seats [19F and 19C] saying its seated together. Later I realised she did a mistake and it should be 19D. I was walking through the airport randomly looking for your staff to sort this issue out and found one of your agents. She looked through it and tried from her end and told me it wont be possible at this time as other seats are already occupied and you can do it on board and there is a lady seated at 19D. I told her my daughter is already tired from the Male flight and its important for us to sit together. She understood our situation and told she will try her best. At time of boarding I explained the same situation to boarding agent. She replied the same saying you should try it on board as nothing she could do it now. There comes the pleasant surprise! This staff member came all the way to our gate which she doesnt have to bother doing at all. She literally looked for the passenger seated at 19D and talked to her and agreed to swap seats with mine. I was very much overwhelmed with her genuine concern towards our issue and how she went well and above to sort this out for us. Please pass my sincere gratitude to her. She deserves it. However on other hand on board it was totally opposite experience. I know its a short flight to CNN but crew didnt make any effort to do the service for this flight. They didnt took the food cart out to the aisle or neither brought the round of water at least. They were just busy in the galley throughout until landing. I never even saw them securing the cabin! When the captain made announcements they went to the seat ready for landing. In contrast on the CNN to COK flight I received full service like any other flight and I was amazed the way they ignored the cabin just like that inspite of full flight.,1
2019,"I travelled Cochin to Chennai. One of the best parts of flying in Indigo is the timing, always on time. The cabin crews was well trained and pleasant,  I truly like the ambience and the behaviour of the cabin crew. All i want to say is try Indigo airline and you will feel the difference.",0
2019,Delhi to Nagpur. All my experiences with this airline are very poor. Specially the courtesy of the staff is very poor. The legspace and the seats are very uncomfortable. One must choose to fly with this airline only when there is no alternative. The staff right at the check-in to even the customer care is so rude. The boast to fly on time but at what cost. They maintain the schedule at the cost of inconvenience of the guest. Onboard food is horrible. Overall one should prefer any other available alternative.,0
2019,Chennai via Kuwait. This is my first fly on indigo. Because of the crew. They give a five star service and the flight is on time takeoff and landing. I really appreciate to those staff. I hope to fly again in indigo.,0
2019,"Dubai to Cochin was a nice flight at the end of December 2018. Water is provided, but food only provided by payment only. Half an hour delay is normal from Dubai based flights. 45 minutes delayed, but arrived ontime. Got the baggage delivered on time upon arrival at COK. Onboard nothing except the small bottle of water. No entertainment screen. If you have movies on your mobile or tab like devices fly with them.",1
2019,"Delhi to Hyderabad. Highly appreciate the customer-centric service of IndiGo. I was coming from the USA to Hyderabad with an intermediate connection through IndiGo in Delhi. My check-in luggage was close to 45 kgs (with an excess of 30 kgs). However, under normal baggage policy terms, the excess amount was coming out to be 30x400 = 12000 INR. Because of two ground staff intervention, they helped me realize the facility of International customers and their luggage benefits. Went the extra mile to confirm the price with the technical service team and made me pay 7800 INR, instead of 12K. I really appreciate these two staff members professionalism in taking 40 min extra time to help me and support me through out the check in process. Thanks to these two staff members for your Customer Centric service in the middle of the night for a jet-lagged customer like me. Well done IndiGo for maintaining such enthusiastic employees.",0
2019,Vadadora to Mumbai. I had travel within India and saw that this was a viable airline. The planes are fairly nice and the service is good.  I have 2 separate reservations connecting in Mumbai. They would not put the luggage to my final destination or combine the tickets. Very frustrating...the discount way!,0
2019,"Delhi to Bagdogra. Very good inflight service provided by cabin crews, specially Nayan & Somiya. Food served to us was very tasty. Thanks and hope to enjoy your service again.",0
2019,"Mumbai to Bangalore. Low-cost airline with high-class service. The flight was on time, the ground staff were there to assist all passengers to get on board. Aircraft was mighty clean and the service was excellent. Bought a sandwich on both legs, which was amazing. When I compare the services of Indigo to the low-cost airlines in the US, all I can say there is no comparison. Indigo has a far superior product.",0
2019,"Bangalore to Chennai. This is the only airline I have flown that has such a hard restriction on carry-on weight: 7kg per person, period. This makes it impossible to carry a laptop bag and a carry-on with clothes. Even other low-cost airlines (eg. Jetstar) will allow you to pay for extra carry-on weight. As a business traveler flying 5 times in 8 days, this is a colossal waste of time waiting for checked bags at every stop. Not to mention the risk of an eventual misplaced bag.",1
2019,"Bangalore to Mangalore. Extremely poor service. Three tickets were booked and were given scattered seats. One of the passenger is a 5yr old. I just have one question, are you guys that stupid to not understand that a child would need the company of one of the parents? When I asked the staff for assistance all they had to say is to try to convince any of the passengers to move. Great help. To me, this is a disastrous experience.",1
2019,"Mumbai to Kolkata with IndiGo. Our flight was first delayed by 30 minutes then once we got to get our boarding passes they tell us our flight has been split in 2 so now we have to fly to Hyderabad then to Kolkata. Alongside that once we boarded the plane they said theres even more time to wait to clean up the deck, what in the world does that even mean, please tell me.",1
2019,"I understand it is a budget airline. I got the biggest shock of IndiGo's on-time performance. Once the incoming flight landed, they immediately started boarding and even after scanning our boarding pass they made us wait three times at three places, as there were still passengers deplaning from the incoming flight! I was flying with two elderly passengers with knee problems as this took a big toll on their leg having to wait for a long while. This also means they did not even clean the plane at all as soon as the incoming flight landed. How unhygienic! This is how they fly on-time. High On-time performance at the cost of hygiene!",1
2019,"Nagpur to Pune. The flight got delayed by almost 2 hours. The flight time was 00.05 hrs to 01.10 hrs, the shops were almost closed. The staff didnt provide tea or coffee as it was so late hours and none of the shops were open. Very disappointed with this service. We were informed about the delay just 20 mins before boarding time.",1
2019,Kolkata to Bangalore. Excellent service! Very touched with prompt service. Well done. Hope you keep your service up. Very touched that my tea was replaced with a fresh cup. The cabin crew was very polite.,0
2019,"Delhi to Kochi. On May 31, I reached the airport at around 6:00 AM and checked in at the emergency counter. I had a friend also traveling with me whose luggage was less than 15 Kg. I asked the indigo staff if my excess luggage can be adjusted with him. Staff  told me to pay the extra amount. I immediately agreed to pay. Hence as per the baggage policy, I paid 400*10Kg -4000Rs. On arriving at Kochi airport after a 40-minute wait, I discovered that one of the luggage was lost and reported to the baggage claim representative. After waiting for more than 30 minutes, she cross-checked with the boarding pass and confirmed me that the bag of 10Kg is missing. I spoke to the indigo staff and have no information for me as to the whereabouts of my luggage. One of the senior officials of Indigo called me on June 9th and confirmed that the bag weight was 10Kg and a refund of 3500INR will be given. I expressed a complete dissatisfaction as I paid 4000Rs extra for the same bag. The staff promised me that he will check with the finance department and revert back. But I haven't received any call yet. I find it unprofessional how such a large airline like Indigo can lose luggage.  To add insult to injury, I am faced with obtaining compensation for those items that are far less than their worth.",1
2019,"This airline has never disappoints me even though you dont get free meals, however I had booked my meals and they were very tasty and also their check in and hand baggage allowance is similar to that of many full service carriers and their on time performance puts other airlines to shame. The one hour flight from jaipur to Lucknow was on time and landed 5 minutes before arrival time. The ground staff was courteous and so was the cabin crew with genuine smile.",0
2019,"Ahmadabad to Mumbai. Total chaos, paid for extra luggage but receipt printer not working. A girl trying to fix but she has no clue how to fix? Asked to wait 5, 10, 15, 20 minutes but printer did not work, she filled up manual receipt and handed over to me, by this time already running late for flight, she allowed 2 small carry on but  supervisor did not allow at security checkpoint, now I have to start from square one, scan bag, bag drop off. A girl at bag drop off wants to charge for extra luggage but printer is not working and I am running out of time, supervisor came, things did not work, bag was checked in without any charge. I rushed through security, heard my name announced on PA, before last call rushed to boarding gate.",1
2019,"I was in India on a holiday and I decided to fly with IndiGo from Mangalore to Mumbai. The ground staff and the cabin crew were really helpful and welcoming. The in-flight meal options were limited but it was a standard domestic flight like menu so no complaints there. The flight was tidy and the journey was very comfortable. The best part about the flight was the punctuality. Overall it was an excellent experience and if I would need to travel by a domestic flight in India the next time, I know which airline I am going to look out for.",0
2019,"I accidentally interchanged the boarding date and ended up messing up my flight tickets FOR jUNE 2019. My tickets were under the category which cannot be rescheduled, so I panicked as the amount I paid was over 20000 rupees and with my previous experience with domestic airlines, I was sure I am losing all the money and would be asked to re-book the entire journey. Much fortunately, I called Indigo and got connected to this very helpful person who was so patient with my panic state and assisted me with all my queries and infact rescheduled the tickets considering they were booked a few minutes ago. I cannot thank this person and Indigo enough to explain how helpful they were towards my situation and how efficiently they fixed this issues.",0
2019,"Delhi to Istanbul via Doha. We had booked the XL seats in the 1st row for Rs 1000 each considering the nearly 10 hours journey, but realized what a mistake that was. First of all, Indigo added a stopover in Doha, which meant a direct flight that was advertised as 8 hours duration at the time of booking, became nearly 10 hours. The seating configuration is identical to the domestic flights, with just a few more rows added in the back since the A321 is longer than the A320. This means that they use the same seats (with just about 4 cm of foam padding). The in-flight menu has no options for hot meals to be purchased, and the best food you can buy on-board is cup noodles made with hot water. Even Air Asia, which is a much more LCC provides options for passengers to purchase hot meals for all their flights. Additionally the flight does a 1 hour stopover at Doha during which they park in a remote bay, and open the doors for crew and cleaning. This means that if you are seated near the front of the plane, you will be exposed to hot desert winds of Qatar for about an hour. On top of this, even though the crew announce that certain rows such as the first row, emergency exits are paid seats, they do not do anything to prevent random people from sitting in these seats during the flight. Why on earth should anyone pay for these seats beforehand then, only to get scammed during the flight like this? On top of this, the crew treat the first row like the ""toilet waiting area"", since any passenger who is waiting in queue to use the toilet needs to be seated when the seatbelt sign is on. But the crew instead of sending them back to their seat, make them sit in the first row, which is a paid row.",1
2019,"Bengaluru to Jaipur. I had done web check in and had my boarding pass as pdf in my phone as I couldn't get a print out. Upon reaching the airport I was not allowed to print the boarding pass, they didn't have to give the boarding pass, just print the pdf that I had. The worst part is if they had not wasted my time in queues when I had already mentioned I was in a hurry, I could have gone outside and gotten a printout. I missed my flight just because I didn't have a printout of my boarding pass, even though I had the pdf. There has to be some understanding, they should guide us properly.",1
2019,"Jaipur to Lucknow. I got what was expected and that was low cost flying, and the flight was on time and that's what really matters. The crew was courteous and overall an average flight experience however some seat covers were torn. I hope they clean their aircraft before flights.",1
2019,"Jaipur to Mumbai. Ticket was booked under corporate fare with meal included. Flight time was 5.20pm and total duration from Jaipur to Mumbai was 1hr 55 min. The cabin crew started serving refreshments at 5.50pm. my seat was 20A. The cabin crew reached my seat at 6.40pm (15 mins prior to landing, the first officer announced landing time of 6.55 pm). The meal was complimentary and being corporate meal it should have been ready but the cabin crew member said she will get back to me with chicken sandwich which she never came back. She even refused to serve anything hot (beverage and/or meal) to me and few other passengers on seats nearby my seat since we were near to landing time. How was it passengers fault that meal was served or about to be served at time of landing. I raised this issue with the cabin crew head and all I got as meal after landing while getting out of aircraft was a box of cashew nuts.",1
2019,"Male to Mumbai. 3hr flight with 1 class only - no premium or business. Crew is very nice and service oriented although its a low cost airline. We booked what they called 6E - food, drinks and priority during tickets reservation. We got a rice (spicy) and soft drinks. I would not say it was good and for our kids they served the same - so it was kind of waste if time and money - no entertainment on board.",1
2019,"Kolkata to Delhi. I have been in India for few months and travelled with Indigo few times, and I have always had a lovely experience until today. Ive arrived to Kolkata. As I went to drop my bag at the check-in desk, a barrier was lower, so I took a shortcut and stepped over it. Straight after staff come up to me and with a intimidating attitude asked me: is everything ok?! At first I didnt realise, but then I told me in that I should not step over the barrier as a matter of security. Honestly I felt very embarrassed, so I apologies. Few seconds after I saw some older guy doing it, but staff looked away. Then another guy did it in front of him, and staff smiled away. So I asked staff why it was ok for some people to do it and not for me? It was then become aggressive and rude, so I decide to let the argument go. He should be fair with all, no just pick arguments with foreigners so that he can feel good and embarrassing customer in front of all. I hope Indigo can address this with staff and provide him with a customer service training. He is the face of Indigo when people arrive at the airport, and people like him can ruin the reputation of Indigo. Then on the flight they didnt have changed for cash payments and instead wanted me to buy more things. That was pathetic, they offer a service they should make sure they have changed, it was the first flight in the morning and I was seating 1st row and they didnt have changes.",1
2019,Tutocurin to Chennai with IndiGo. Very pathetic. Very unprofessional in handling the excess weight. Felt like I was cheated. I have almost traveled with all major airlines but have never had such a bad experience as today with Indigo. I would give minus five stars if I have the option to do so.,1
2019,Jaipur to Bangalore via Mumbai. We were a group of 6 students who happened to miss our flight. The IndiGo staff at the Jaipur airport as well as the security were all really helpful and they helped us get through the critical situation. They were with us till the issue got solved. We will never forget this experience which was turned into a pleasant one by the IndiGo staff.,0
2019,Bangalore to Udaipur. The flight was 25 minutes delayed. During the flight too the cabin crew was rushing about offering snacks to getting the money from the customers.  I felt uncomfortable with the crew behavior during the entire flight. I will try to look for better service in the future.,1
2019,"Udaipur to Mumbai. Beautiful blue plane, one of the best low cost airlines in India. route goes to every corner of India. Flew from a small city to Mumbai, the whole journey was excellent from staff welcoming on board until landing. On time as well. There is no reason to give a score under 10. Worth this price.",0
2019,"Hyderabad to Rajahmundry. The staff in both locations was very pleasant and helpful. They went out of their way to accomodate me. I left my laptop and phone in the security check line because I got distracted by all the rigorous questions asked by the security personnel and my stuff got separated from my bags they were checking, so I did not realize I did not put the laptop and phone back in my bag. On the plane I finally realized and we started calling the lost and found at the airport in Hyderabad. They were closed because it was Sunday. In Rajahmundry we spoke with IndiGo personnel and the airport manager who helped me get hold of someone from the airline in Hyderabad and assure me that my articles are secure with them. They even offered to send my stuff via a next available flight but I was coming back the next day, so I was just willing to pick it up then. In Hyderabad staff were very pleasant and helpful and quickly gave me my articles after checking my identity. Someone from Indigo actually went to the security, got my stuff and kept it at the counter. Everyone went above and beyond and I quickly got everything back but knowing that my stuff was safe waiting for me on a Sunday night was very reassuring and stress relieving. Thank you, IndiGo staff. I am not familiar with airlines in India but I would recommend them to anyone who is traveling within the country.",0
2019,They rescheduled my flight 3 times without offering any accommodation and even apologizes. They did it at the very last moment when I already couldnt book another flight from normal company. I payed for direct 6 hours flight from Delhi to Istanbul. Finally they operated 9 hours with a stop in Doha when they even didnt let passengers to come out from the aircraft!!,1
2019,"Indigo flight from Bengaluru to Mumbai. Due to the flight schedule modifications due to the grounding of the Boeing 737 Max 8 aircrafts, I had to do a last minute booking on Indigo which came at a steep price but as I was required to travel had no other choice. The check-in was a breeze and boarding / departure started on time. The aircraft was well maintained and even though every seat was practically full, the crew did well to manage things and requests from fellow passengers. The seat pitch is around 30 inches which is decent enough but might be more uncomfortable for someone taller. The flight was very smooth and the crew were very pleasant and indulged in small talk among the passengers when it came for the in-flight snacks which were kind of pricey. Arrival was on time and the captain of the flight announced that this was his last flight and so all the passengers were requested to send their best wishes to the captain during de-boarding which was a nice touch. A very pleasant flight experience indeed. Thank you Indigo.",0
2019,"Flew from Mumbai to Bangalore last week. Opted for IndiGo as the timings were good, Check in was a little slow and so was boarding - their staff at the gates was asking people to check their bags in at the boarding gate so there was some confusion. The aircraft was a slightly older one. Seats were okay, since this was a corporate booking, got a XL seat over the wings. Meal was pre-added as a corporate booking perk - food was ok, had to remind the staff for a cup of tea. Never got one as when the crew did care to drop by, the pilot had already announced them to secure for landing.",1
2019,"Delhi to Kuala Lumpur. I had paid for FF package so checkin was smooth even though baggage allowance was 20kg on ticket but they allow me to carry extra as a result my one hand bag went inside so i was free to walk on airport. I got checkin lounge where i can rest and have some food at odd hours and went to gate, boarding was already open one hour before departure and we were on our seat 30 minutes and gate close as every one had boarded. Boarding was smooth no drama. Flight was ready for take off and at that time it was advise that there is problem with aircraft and hence the flight need to abandon and change of aircraft and brought aircraft back to gate. Spend another 3 hours and finally took off. I can say that they had managed transition very smoothly. Aircraft were clean and toilets were clean too. staff were smiling and food was nice tea and upma which was preordered. Flight landed on time. Cant ask more on budget airline so it all depends upon what you pay upfront to get service.",0
2019,"My 10-year old daughter had come down with traveller's diarrhea when we were about to take a flight with Indigo Airlines from Ahmedabad to Mumbai. By the time we were checking in it had become apparent that she was in no condition to fly. Fortunately to us, an employee of Indigo Airlines saw that my daughter was suffering. He invited us to an empty office where a short time later we were met by a doctor who examined my daughter and gave us medication and electrolytes. As a result my daughter's condition improved and we were able to take the flight after all. The help that we received was initiated by the attentive and very friendly Indigo Airlines staff. It was quick and un-bureaucratic with attention to detail (the staff organized a wheelchair and gave my daughter and us expedited access to the plain). We are very thankful for the assistance we received.",0
2019,"Indore to Bengaluru. Horrible service at check in counter. I had my flight which was delayed 25 minutes. As I was scared of missing my international connection due to the delay, I asked the staff to put my baggage under priority for releasing on the belt (due to the delay of the flight). Airline staff asked for payment for priority baggage, though the reason was clearly the delay in the flight.",1
2019,Bangkok to Coimbatore via Chennai. Flight was delayed 4 times then cancelled. They had 1 member of staff trying to rebook around 250 passengers. Not even water was provided while flights were rebooked (which took 7 hours). Only 150ml of water was given onboard the aircraft which we were on for 4 hours before being deplaned when they cancelled the flight. Luggage was then not sent to the destinations. It took 5 days to get my luggage back and they wouldnt even deliver it. I had to return to the airport.,1
2019,"I was disappointed with the delay, flight was 30 minutes delayed while going from Sharjah to Trivandrum and a one hour delay on return to Sharjah. I booked Indigo for an on time flight but its a false image. Worst experience, airline didn't even inform us about the delay through an SMS or any other means. Waste of time. Attitude of crew is the worst. They should learn to respect passengers.",1
2019,"On May 30th, 2018 my husband, mother and myself were supposed to catch our flight from Delhi to Goa with Indigo. However, the day before our flight we received a message stating that our terminal had changed due to renovations in the airport. My husband had called the airlines to confirm and was told that our terminal had in fact changed. Once we arrived at the Delhi airport, security wouldnt let us inside the airport and he kept telling us we were in the wrong terminal. We told him that the airlines themselves had confirmed about the terminal change, but he still didnt want to let us in and asked us to go to the Indigo customer care outside of the airport. When we went inside the customer service area it was already packed with other passengers and we had to wait a long time before we were greeted by the only one Indigo agent that was there. After we explained the situation to the gentleman, he called his manager to help us. The manager took at least 15-20 minutes before he came down (after the agent called numerous times). When we re-explained the situation the manager told us he cant help us and left mid-conversation, baffling both my husband and I with such horrible customer service, especially from someone in management, The manager left another agent to deal with us that was even less helpful. By this time, boarding to the plane had started and we were still stuck with the agent telling us she couldnt do anything. We asked instead of giving us full credit to book us another flight and we would pay the difference but she did not want to do that. She said we will have to pay in full for the flights and we would not be reimbursed. By this time, all early flights were gone, and by the time we finally checked ourselves to book another flight with another airlines all flights to Goa for May 30th were booked. We booked our flight with Fly Air for 6 times the original price and had to book a hotel for another night at Delhi. We called the hotel in Goa to advise them we wouldnt make it to the hotel that day, but rather the following afternoon and asked if we would be able to get a credit for that day, but unfortunately we couldnt. Because of the service from Indigo airlines and wrong information given to us by them, we had to spend 6 times the price of our original flights, lost 1 day of hotel in Goa and had to book another extra night in Delhi.",1
2019,"Goa to Singapore via Hubli and Bangalore. Big respect to the ground service crew of Indigo Airlines (Pratik, Tufeeq, Errana, Arpita and Sayed). They helped me big time at Hubli when I was landing from a flight from Goa. I lost my bag with my wallet (credit card, cash) in the airport Goa and realised the disaster when I was in Hubli, no wallet so no money, can't take the taxi to go to the hotel, it was midnight the airport was closing and the policemen started talking to me, big trouble, big time!! This is here than the amazing team of Indigo Airlines help me to get out of trouble. First, we went to the restaurant where they offered me a dish then they provided me a room for the night, on the morning they provided the breakfast, then they drove me to the city center where I was able to withdrawal some money through Western Union and finally drove me back to the airport at Hubli where I took my next flight to Bengaluru. Without their incredible help, I don't know what would have happened... so big thank you to all the team of Indigo Airlines.",0
2019,"Hong Kong to Jaipur via Bangalore. Today in Hong Kong I arrived at checked in online and joined the checkin queue well before the stated checkin closing time of 7.30am, there was a long que. I finally made it to the counter at 8.11am and noticed the only 2 checkin agents were now panicking as the flight due to depart at 8.40 needed to close. Passport and visa were presented, boarding pass printed however the agent then required details of my departure from India, fare enough. I took around 1 minute to pull up those details on my MacBook - a reasonable time frame however the agent in charge elected to close the flight, instructed our boarding passes be ripped up and even though I showed the departure details was met with a sorry flight closed approach and checkin agents walking away. Is that good customer service? Or am I right in saying IndiGo need more checkin agents to process passengers on time?",1
2019,I was not well and asked for water 4 times even when the staff was serving i asked for water. They were only concentrating on people who had ordered for food! After paying so much money to these airline companies with hefty amount of service taxes this is the kind of service we get? in a 2 hrs flight i kept asking for water by pressing the service button twice but I was not entertained.,1
2019,"Trivandrum to Doha. Terrible experience with booking process and customer service from the airline. We were given wrong information by staff and we were denied boarding for our flight because apparently there was no transfer desk at our transit airport! It cost us our return ticket, unnecessary stress at the airport, and an extra USD $2000 for alternative and last minute flights to make it back home. Upon returning home, we made several attempts to reach management to address our case - the responses were slow (if any) and unprofessional with no attention to our case. We received standard replies and it has been almost a month now since we have received any updates about our complaint.",1
2019,Delhi to Dubai. I have been a frequent flyer with Indigo. I appreciate the timings comfort and services. Most annoying and embarrassing is when you want to pay by card 99% of cases it's declined.,0
2019,"Delhi to Jaipur. Catastrophic reservation system and customer cervice I have booked a fully flexible return ticket online (via iPhone) on Jan 1st 2019, for departure in early Feb'19. The booking process is extremely cumbersome, also it seems to be mandatory to pay for every single aisle seat on this airline. All payment options for international passengers incur convenience fees which is extremely annoying. On Jan 3rd, needed to change the return flight. Tried to do so online but in vain, the online portal just returned cryptic error messages. Sent an Email to Customer Service asking for advise to change flights as its not possible online. Promptly, on Jan 4th received a response which was completely unrelated and misleading, incl the proposal to contact their domestic call center for further help. Went down to their local agent & explained the issue. Nevertheless they talked me though the online process again. When I was about to leave their office I was told that online modifications only work using the Google Chrome browser. Just cancelled the entire booking and won't consider IndiGo ever again even without ever flying with them. What a terrible airline.",1
2019,Delhi to Bengaluru. The flight was supposed to depart at 9:35 am but was delayed to 12:35pm. Me and my husband had a Goair flight to catch from Bengaluru to Kannur at 14:40 hrs. Firstly we missed the Kannur flight and secondly the flight took off from Delhi after another 1.5 hrs delay. No screening of appropriate timings or scheduled departure. No announcements to confirm delays. We were rerouted to Mangalore but had to stay in Mangalore without any compensation.,1
2019,Chennai to Singapore. I faced a nightmare with the booking I made with this airline for later in January 2019. One of the worst booking system this airline is using. I faced 3 times payment declined with international credit cards. One time payment deducted and took several days to get the refund. Again I had nightmare when I tried to purchase seat selection via visa CC issued by overseas bank.  I never had such a bad experience in 20 years of travelling.,1
2018,Ahmedabad to Bengaluru. The flight was delayed by an hour with no announcements to indicate the reason. Bad time management and customer service. Spicejet is much better and would recommend it over Indigo any day.,1
2018,"Ahmedabad to Nagpur. No time management skills. they changed the gate number at the end moment no announcements were made. We were asked to stay in line for almost 1 to 1.5 hours. The flight was not on time. Will not travel on this flight again, worst experience ever.",1
2018,Flew IndiGo from Bangalore to Thiruvananthapuram. The flight was 2 hours late upon departure. Boarding was already 1:30 hours late and an additional half hour waiting time in the plane. My 3rd delay experience with IndiGo. Extremely unprofessional service.,1
2018,"Guwahati to Hyderabad. I was charged a Rs 400 for an extra baggage of mere 1.5 kg. I paid the money. They charge on each and every service provided, however the customer care is pathetic. My flight is 2 hrs delayed and we are not compensated for that. If you can charge us on anything you like then we should be compensated as refund as well.  Baggage surcharges must be cut down.",1
2018,"Dubai to Mumbai. I paid for non-veg snacks and they say mam we are only left with sandwiches Why should i care what are you left with, what I ordered for should be served. The refreshments were served after 1.5 hours. Ill never travel again by indigo and even wont suggest anyone !",1
2018,"Pune to Ahmedabad. Although Indigo is good in time management and on time departure, they have deteriorated in terms of customer service.  Although the flight was on time, it took 52 mins to receive the luggage. Also it was surprising that they put the luggage of two adjacently arriving flights on the same belt. This is just not to allow the belt to remain empty. The luggage keeps coming so much less in number and the passengers keep staring at the belt expecting their luggage to come.The attitude of the ground staff is rude.  Also the crew members are not friendly enough.  KPI of ""on time"" is important as a performance indicator but should not be at the cost of passenger satisfaction.",1
2018,"I flew with my family from Delhi to Guwahati. Indigo crew were super friendly and the flight was pretty comfortable. Service was good and attendants responded to requests, although the aircraft was nearly full. One of the hostess was nice enough and very professional, she actually made small talk with me about their service. Their smiling face and nice humor made our travels much more pleasant.",0
2018,Delhi to Jaipur. My flight was rescheduled without information and staff was rude. I was a regular traveller but this incident ruined my day and no initiative by the staff to satisfy the customer. I had an important meeting which was missed. Would never travel with indigo again,1
2018,"Bengaluru to Visakhapatnam via Chennai. I had a flight from Bangalore to Visakhapatnam on the morning of 6th and my return was planned the same day around night timeframe i.e 9pm. And the airlines sends an email to me on 4th that they had changed the schedule of my flight from Bangalore to evening 5.55 pm. I do not understand , why nobody from the airlines did not bother to check when my return flight was and why they did not call me and instead just sent an email. Luckily, i checked my mail on sunday the 4th, otherwise my whole travel plan would have been jeopardized. And when i call the support number, that person says there are two options - 1. He can cancel and refund or change the flight to take flights with layover in between And when i said i need to be in Vizag in the morning, he suggested a flight in the midnight i.e at 00.05 hours from Bangalore to Chennai and that the connecting flight to Vizag would be from Chennai in the morning at 6.50 i.e with a layover of 5 hours and when i asked if indigo can make any lounge arrangement for those 5 hours, he says that Indigo cannot help in that regard and that i need to take care of the stay during the layover. Since the airline changed the flight schedule, they should at least compensate with an arrangement to stay during the layover -  (if we change they charge difference or if we cancel, they have t&c that there will be percentage deduction in the refunded amount. But if it is their fault they do not bother about what the passenger is going through)",1
2018,"Absolutely inflexible airline and understaffed. There was a misprint in the name due to auto-correct. I showed 3 different IDs (passport, driver's license from India, driver's license from another country) so that they can correct my name but to no avail. They are completely understaffed and unprofessional about handling the case. It took 40 minutes just to reach the ticketing counter to explain my case and then I was left with over 1 hour before departure. Rather than trying to fix the issue, they were just trying to get more money by asking me to book a fresh ticket. Since this was happening 1 hour before departure, I could not even cancel my ticket. Had they been quick about it, I could have corrected the issue and boarded the flight. But instead, I had to book a new ticket for an airline later in the day and lost money on the previous one too. With a security lapse, I was allowed in the airport(name on ID not matching my ticket). This was surprising in the first place. Rather taking this case to fix their security issues, they were still bent on just asking me to book a fresh ticket. No wonder there is a huge room for improvement. But instead of fixing those, the involved people are just concerned about extracting money from consumers. Absolutely unsatisfied with the situation.",1
