Airline,Review ID,Date Published,Overall Rating,Passenger Country,Trip Verified,Review Title,Review,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Layover,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Wifi & Connectivity,Value For Money,Recommended,Inflight Entertainment
cebu-pacific,849816,2023-04-26,1,Australia,Trip Verified,"""never again with Cebu""","8 hour flight, definitely not cheap and they don't even provide water or snacks! Incredible! Seating is not reclining, very uncomfortable! It was freezing, I asked for a blanket and the hostess said I had to pay for that but they were out of stock! Really? It's already ridiculous that I should have paid for a blanket, but even more so that there weren't enough blankets for everyone! Also, no wifi and no screens (not even a big one, we didn't have any info about the flight, like position, ETA) Worst flight of my life, never again with Cebu!",,Couple Leisure,Economy Class,Manila,Sydney,,April 2023,1.0,1.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,849227,2023-04-22,1,Australia,Trip Verified,"""Will never use Cebu Pacific""","Manila to Sydney. To start, to enter the gate you have to go through Cebu’s own security. That’s after you’ve already been through security of the airport. Then you’ll have to empty your water bottles that you purchased at the shops within the airport. There are no toilets or water facilities inside their gate. Our flight was one hour late at the gate and there were no announcements to advice why the plane was late. The. Once boarded we waited about 1.5 hours with changing messages as to why our flight was late to depart. The seats are horrible. There cushioning has a crease in the middle meaning you cannot sit in the chair longer than an hour At the end of the day, you get what you pay for, so do I really have the right to complain? Yes I do. There’s just to many areas to highlight. Will never use Cebu Pacific for a long haul international again.",,Family Leisure,Economy Class,Manila,Syndey,,April 2023,1.0,3.0,2.0,2.0,1.0,3,no,1.0
cebu-pacific,849141,2023-04-22,1,Philippines,Trip Verified,"""avoid this airline""",The most awful experience. The flight supposed to be at 12.05 but they rescheduled it for 14.15 We arrived to the airport at 11.20 fall in queue for another 25 minutes and how surprised we were when an operator said check in is over (only one operator was working out of 7). One operator said check in was closed at 11:40. Another one said at 11:00 ( means 3 hours before flight)? So they delayed flight for two hours and this information you can see online but you must come 4 hours before flight? Doesn’t make any sense. Conclusion: avoid this airline. Save your time and money.,,Couple Leisure,Economy Class,Boracay,Clark,,April 2023,1.0,1.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,848158,2023-04-18,1,Philippines,Not Verified,"""Choose another airline""","Worst. Cebu Pacific send me a message that my flight time is changed from 1805 to 21:50 April 18 2023. No option but to accept. This happens not once but several times this year. Unfair to the passenger. When a passenger change the flight, a back charge almost same ticket price will be applied. When the Cebu Pacific chance the flight the passenger will bear the consequences. I highly recommend not to fly with Cebu Pacific. Choose another airline.",,Solo Leisure,Economy Class,Manila,Davao,,April 2023,,,,1.0,,1,no,
cebu-pacific,848569,2023-04-17,1,United States,Trip Verified,"""told that I must pay again""","I have not booked a flight with Cebu Pacific in over ten years, since I was denied boarding in Dumaguete City. At that time, the company could not comprehend credit card payments. Then, in April 2023, I decided to give them another try. After waiting in a chaotic line for over an hour, I was told that I must pay again at the counter for my fare to Manila. I presented my payment receipt and itinerary to the counter agent who informed me that he was unable to verify my credit card payment. I then showed my credit card statement with the charge highlighted. He demanded cash payment again.",A320,Solo Leisure,Economy Class,Tacloban,Manila,,April 2023,1.0,3.0,,1.0,,1,no,
cebu-pacific,847349,2023-04-15,1,Canada,Trip Verified,"""Worst airline ever""","Worst airline ever!  We had a flight at 6:10am (Apr 15th) but were able to change it at 5:00am around 11:00pm (Apr 14th) the night before. We left our hotel on time, tried to check in through the kiosk and it wasn’t accepting our itinerary # so we tried to check in through the counter and staff said we were too late! Like what?! How does that make any sense?! Even though the airport is small and security/check in takes like 5 minutes - with the gates right there, apparently we were too late. Why give us the option to change our flight time on YOUR website and then not able to accommodate to us? We were told that we had no other option but to rebook another flight which cost 19,000 pesos in cash because they said they didn’t accept card. We didn’t have that much cash on us but luckily our friends who were with us lend us some.  I had asked if they were able to reimburse if not all, some of that money back, considering we paid lots & lots of $$$ and all they said was “no, sorry.”",,Family Leisure,Economy Class,Cebu,Manila,,April 2023,1.0,1.0,,1.0,,1,no,
cebu-pacific,847033,2023-04-13,1,Czech Republic,Trip Verified,"""Absolutely terrible airline""","Absolutely terrible airline. Almost non functional website, rude staff, flight time was changed 20 minutes before supposed start. Avoid at any cost, just fly with Philippine Airlines.",,Solo Leisure,Economy Class,Ho chi minh,Manila,,April 2023,1.0,1.0,1.0,1.0,1.0,2,no,1.0
cebu-pacific,844114,2023-03-30,1,Japan,Trip Verified,"""Not dependable""","Cancelled twice when the flight date is near, the last one few hours before scheduled departure, without explanation. 1 hour delayed. Not dependable.",,Solo Leisure,Economy Class,Manila,Osaka,,March 2023,1.0,1.0,,1.0,1.0,3,no,1.0
cebu-pacific,841845,2023-03-21,1,Canada,Trip Verified,"""worst company I traveled with""","This is the worst company I traveled with on my world tour. Staff, comfort, organisation, late. Nothing good to say. Very disappointed. I tried twice, won’t had a third.",,Solo Leisure,Economy Class,Coron,Manila,,March 2023,1.0,1.0,,1.0,1.0,1,no,
cebu-pacific,840433,2023-03-14,1,Philippines,Not Verified,"""never fly Cebu Pacific again""",Cebu Pacific changed my flight time from early morning to the evening 2 days before the actual flight. Pretty much screwed our vacation. I will never fly Cebu Pacific again. Save yourselves a headache and find other carriers.,A321,Couple Leisure,Economy Class,Manila,Davao,,March 2023,1.0,2.0,,2.0,,1,no,
cebu-pacific,839906,2023-03-12,1,Italy,Not Verified,"""worst experience of my life""","Really the worst experience of my life. Both of the flights in delay for almost 1 hour, on board no amenities as such water. Everything must be paid. On the second flight (9 hours) not one time the hostess pass with water or something. You must book the food before depart otherwise is never included in the ticket also for the long flights. Seats are poor standard, uncomfortable and no recline. No any entertainment system on board, it looks like came back to 1970s. I will never flight anymore with this company.",,Business,Economy Class,Jakarta,Dubai,Manila,March 2023,1.0,1.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,839914,2023-03-12,1,Argentina,Trip Verified,"""how awful service they have""","I can’t believe how awful service they have. I needed to rebook a flight with them, not only I couldn’t do it online, but when I went to do it personally at the ticketing office at the airport they wanted to charge me over double the original price When I asked why so expensive, the lady at the counter couldn’t even explained me wh. I ended up booking in AirAsia.com and losing the flight, time and money with Cebu Pacific. Please don’t make the same mistake I did and go to other airline!",,Couple Leisure,Economy Class,Manila,Denpasar Bali,,March 2023,,,,,,1,no,
cebu-pacific,839688,2023-03-11,1,Morocco,Trip Verified,"""I do not recommend""",The worst experience ever. They charge you a lot for 2 or 3kg extra luggage. You can’t pay with USD or Euro only pesos. The staff is playing it stupid and did not mention the possibility to pay online. Indeed I do not recommend and the aircraft is pre-historic ATR 72-600 from the eighties For me it’s a big s.cam,ATR 72-600,Solo Leisure,Economy Class,Busuanga,Manila,,March 2023,1.0,1.0,,1.0,1.0,1,no,1.0
cebu-pacific,839476,2023-03-10,1,United States,Trip Verified,"""Horrible experience from Cebu Pacific""","Horrible experience from Cebu Pacific. We knew we would have excess baggage weight prior to our departure so I tried calling them and logging in online to purchase additional weight allowance however their phone does not seem to work, their website doesn't recognize the booking reference we have. Come day of departure we were charged enormous amount per kilo. Seems like we are meant to deal with the problem directly to the ticketing counter on the day of departure so they can charge more.",,Family Leisure,Economy Class,Cebu,Legazpi,,March 2023,1.0,1.0,,1.0,,1,no,
cebu-pacific,836330,2023-02-26,1,United Arab Emirates,Trip Verified,Cebu Pacific customer review,"Cebu Pacific’s mismanagement cost me  21.5 hours and approximately 200$. I had taken a return ticket from Bali to Dubai via Manila. (Pointers to keep in mind if you’re booking) - Initially the flights were such, Bali- Philippines (2.5 hours halt) - UAE. They cancelled that and gave us a halt at Philippines for 18 hours. - Initially when we asked at our check in counter in Bali about this they said, sorry we cannot do anything as Cebu pacific doesn’t have any office or personal there. - There was no easy way to get in touch with them that, we even tried the Facebook messenger which was completely managed by the bot and not helpful at all. - Once we arrived at the Philippines airport, the staff of Cebu pacific had made us wait at the transfer desk for almost 1.5 hours and then they just left to hide from the other passengers in distress. - As per the immigration rules many passengers couldn’t exit and were stuck in the airport for 18 hours. - They tried offering us compensation after repeated complaining from our end, After making us wait for 2 hours additional We could see it was a ruse as they offered us 3 hotels. Out of which two of them were 2 star hotel and one of them was a 2.5 star and extremely far from the airport. Crisis management was extremely weak, we were given statements such as “you took the flight from Bali to Philippines , that means you accepted our conditions” , “You can take your own hotel” , “You can post whatever you like” etc. in short, they did not care about the passengers concerns, wellbeing or comfort they just wanted to do escape from the situation.",,Family Leisure,Economy Class,Bali,Dubai,Manila,January 2023,3.0,2.0,1.0,1.0,,1,no,
cebu-pacific,836311,2023-02-26,1,Singapore,Trip Verified,"""never the airline you would want to take""","All of us know that we have to be in airport at least 2.5 hours before check in. We were supposed to check in together with a flight to Narita as well. However, when its our turn to check in at counter, all the Cebu Pacific counters are giving priority to Narita flight. Why is this so? All of us have the responsibility and self discipline to be punctual and be answerable for our own actions. The fact that the Singapore flight check in have to be side-lined, then who would want to come on time for check in? The later you come, the earlier you get to check in. Seeing many passengers who are in the same predicament as me, I decided to shame Cebu Pacific. Their senior customer service instead of apologizing, cited that Narita boarding gate is closing soon. Is this my problem? We are not talking about a few passengers whom we need to give way. 30 passengers! For what? When Cebu Pacific promote people to manage the counters, its really by seniority and not by brains. Why dont they split the counters to accommodate for both routes? Only idiots take the easiest way out of trying to solve the problem at one go. Cebu Pacific is never the airline you would want to take. Your interests and rights can be compromised at their discretion.",,Solo Leisure,Economy Class,Manila,Singapore,,February 2023,1.0,1.0,,1.0,,1,no,
cebu-pacific,834533,2023-02-20,1,Sweden,Trip Verified,"""closed check in 45 minutes before""","I had a connecting flight, the route was Cauyan -> Manila -> Puerto Princesa, the flight from Cauyan was delayed but there was more than enough time to check in. So I went to the check in counters C16-29 and used their self check-in service. In the last step of the check in it said it was unable to check in and that I needed to go to the counter. I reached the counter 43 minutes before the flight was supposed to lift off. They closed check in 45 minutes before, so they just told me I'm too late. I explained that the machine had an error and I did what I was told. I had no baggage to check in so it would cause no issues to check me in. She didn't care at all and she lectured me about that this line and machines was for baggage check in, but I clearly saw people use the check in machines with no baggage and there were no other machines to use elsewhere.",,Solo Leisure,Economy Class,Manila,Puerto Princesa,,January 2023,1.0,3.0,,1.0,,1,no,
cebu-pacific,831109,2023-02-07,8,United States,Trip Verified,"""a great experience""",First time to a turbo prop its was a great experience. Short flight from Bacolod to Cebu then hop in and airbus A220 to General Santos in one day. Seating was OK for a short hop.,ATR 72,Couple Leisure,Economy Class,Bacolod,Cebu,,January 2023,4.0,4.0,,4.0,,4,yes,
cebu-pacific,830605,2023-02-03,1,Austria,Trip Verified,"""horrible experience""","No meal for a 10 hour flight, we had a huge delay (4 hours) with no help from the company to take connecting flights, horrible service and everything looked cheap and not taken care of. No information about the whereabouts of the aircraft or the whole waiting time was provided with time. Overall, horrible experience, personnel was nice though but the whole attendance and communication was a mess. Never happened with any other company and just offering an apology is not enough for losing 1 extra flight. Cebu Pacific is an unprofessional company.",A330neo,Couple Leisure,Economy Class,Manila,Dubai,,February 2023,1.0,3.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,830080,2023-01-31,1,Japan,Trip Verified,"""never use this airline again""","The site for checking was down so we couldn’t do it online. They closed the check in counter one hour before the flight and left 2 groups of people out. We all lost our flights, the staff was horrible, will never use this airline again.",,Family Leisure,Economy Class,Fukuoka,Manila,,January 2023,,,,1.0,,1,no,
cebu-pacific,829280,2023-01-27,2,Hong Kong,Trip Verified,"""Worst airline experience ever""","Worst airline experience ever, due to terrible service. The staff is very desorganized and doesn't want to help the customers. They kept changing gates on multiple airports, and constantly giving wrong information to all the guests. Basically each staff would tell you a different information about the flight, like telling you the flight is delayed 1 hour, asking you to seat down at the gate waiting for information, and suddenly you realize your flight is already boarding on another gate and is actually not delayed. Also during boarding they are messy and create problems out of nowhere, for example while checking the boarding pass before boarding they tell me my name is incorrect and I need to go and change it ASAP, but actually no, they just don't really know how to read, and all of them look a bit oblivious of what's going on at all times.",,Couple Leisure,Economy Class,Manila,Hong Kong,,January 2023,2.0,2.0,1.0,1.0,,3,no,
cebu-pacific,825992,2023-01-09,1,Philippines,Trip Verified,"""one of the worst flights""","Check in 2 hours only 4 desks open resulting in delay off flight delayed by 2 hours. They tried to disguise it as paperwork issues and baggage handling but check in staff gave away the issue due to lack of staff provided by airline. Same excuse used as when we first arrived that they had a problem opening up the baggage hold and tghid cause 1.5 hours of delays. Very little update or info from cabin crew and cockpit communications very limited or non-existent particularly over a duration of 8 hour flight. Right hand front toilet consistently with a queue of 3 to 8 people. I then found out that the left hand front toilet cabin staff were saying it was not in use despite a green light showing. Then when i pushed the matter they admitted that it was reserved for the Captain only. Absolutely unbelievable! The one working right front toilet was a total disgrace, absolutely filthy with no toilet tissue and contaminated water swilling on the floor. During turbulence announcements cabin crew took no action at all to ask the queue for the toilet to return to their seats despite they themselves strapped in ( a major safety issue!). Not even one pot of noodles available during flight and not even any hot drinks at all. Pre ordered food choices were not available and PAX fobbed off with other alternatives of which the quality was lousy. Generally the cabin crew were inattentive and spend a lot of time just sitting down. No pro active action to do more than the very basic. I'm 64 years old Brit, a former pilot and have flown extensively with many airlines both locally and internationally. This was perhaps one of the worst flights in my entire life.",A330 Neo,Family Leisure,Economy Class,Sydney,Manila,,January 2023,2.0,1.0,1.0,1.0,,1,no,
cebu-pacific,824078,2022-12-31,1,Australia,Not Verified,"""Completely incompetent""","Completely incompetent, four hour delay out of Sydney, waiting 8 hours in the airport wiling 3 kids. Finally get to Manila, one lost bag- just happens to be all of my wife and youngest  daughters clothes. Two hours trying to sort this out and find someone that can help - out of the airport 6 hours late, missed a dinner and dramas with hotel due to lateness. Fast forward 4 days after little contact and even less helpfulness we drive 45 minutes to pick up the bag. Another 4 days later still waiting on needed forms to claim compensation after having to buy new clothes for two family member over Christmas. This is causing so much tension on what should be a family holiday.",A330-900neo,Family Leisure,Economy Class,Sydney,Manila,,December 2022,1.0,1.0,1.0,1.0,,1,no,
cebu-pacific,820794,2022-12-15,2,Canada,Trip Verified,"""I think Cebu Pacific doesn't even meet the basic standards""","The Cebu Pacific website disconnects, times out, and stops loading a lot. I think they just didn't set it up to handle online traffic very well. It disrupted my booking constantly and worse, didn't process my payment properly so the booking was not confirmed, yet I was charged on my credit card. Their customer service is a Facebook chat and the staff are unfortunately not even trusted by their company with anything to do with my account so not very much help at all when I had to open a dispute on the charge since they never fixed that charge (to this day, months later and I had to book a second time, still unresolved and waiting for dispute case). The customer service help desk shouldn't be a Facebook chat - should be an actual phone line and their staff should be trained on account matters. Also their website currently is confusing with an ""old"" and ""new"" version for when you want to manage your booking. Certain options can only be done on either versions. The mobile app doesn't work at all. Always has an error. On the actual flight: the NRT>MNL plane does not have reclining seats and they do offer meals but you have to buy them. So if you are going to be hungry, eat before your board. While they were serving the snacks, I normally am okay and indifferent to the smell of instant noodles but somehow on that flight, it was just overpowering since we're in an enclosed space. After some time and just before our stomachs were going to turn inside out, thankfully the staff sprayed something in the air that eliminated the odor but I think serving such a strong smelling food is not good for flights in my opinion. The only thing I think that I can say is positive is that their check-in staff and cabin attendants were professional the entire time. I get they are a budget airline and for prices to be cheap, you compromise a lot on things but I think Cebu Pacific doesn't even meet the basic standards that other budget airlines do. So be wary of booking with them. If your budget allows for a bit more, try another airline for your route.",A321,Couple Leisure,Economy Class,Narita,Manila,,November 2022,1.0,3.0,1.0,3.0,1.0,2,no,1.0
cebu-pacific,819743,2022-12-10,1,Ireland,Trip Verified,"""avoid using them in the future""",Didn't like this flight or airline. The airline had no blankets and the plane was cold. They didn't even have any to buy from them. The seats don't recline at all so forgot using a neck pillow. Couldn't change my ore ordered food. The options are shocking anyways so we turned ours down at 4am. Would try to avoid using them in the future.,,Couple Leisure,Economy Class,Manilla,Bali,,December 2022,1.0,1.0,1.0,4.0,,3,no,
cebu-pacific,819013,2022-12-05,9,United States,Trip Verified,"""light is hassle-free for the first time""","My vacation flight is hassle-free for the first time, flying with Cebu Pacific. On-time take off and we arrived early than the estimated time. I hope you can keep it up.",,Family Leisure,Economy Class,Bacolod,Manila,,December 2022,4.0,5.0,,5.0,,5,yes,
cebu-pacific,818871,2022-12-05,6,Philippines,Trip Verified,"""don't have conveyer for the baggage""","Flew to Caticlan with 5J 903, the flight was smooth from Manila, there was flight delay but didnt bring any hassle. Until we arrived in a Caticlan 5 Dec 2022, around 230pm a dainty decent airport, so here its goes they don't have conveyer for the baggage and I stood up on the stage where they were placing the bags to be collected, then staff called me out, I immediately step down and apologized but he was so rude and unprofessional when a coworker he was telling him what happened in a very gossipy manner like he is just in the street and not in his uniform working!",A320,Family Leisure,Economy Class,Manila,Caticlan,,December 2022,5.0,5.0,,2.0,,5,yes,
cebu-pacific,815804,2022-11-19,1,United Kingdom,Trip Verified,"""refused to give me a refund""","I booked with Cebu Pacific just before coronavirus. Unfortunately they cancelled my flight and refused to give me a refund. Instead they gave me a ‘Travel Fund’ credit that I had to use within 1 year. The world was still locked down when the expired date of my travel fund credit was due to end, therefore making it impossible to use the credit. Cebu Pacific have refused to extend the credit and refused to refund my money for the flight they cancelled. As they are refusing to provide the product I purchased and refusing to return my money, they have basically stolen money from me.",,Solo Leisure,Economy Class,Manila,Peuto Princess,,November 2022,,,,,,1,no,
cebu-pacific,814122,2022-11-12,1,Hong Kong,Trip Verified,"""avoid transferring via Manila""",Transferring via Manila is to be avoided. Cebu staff will confiscate your passport and keep for hours. Nowhere are things handled this unprofessional and without clear information. Avoid Cebu Pacific and avoid transferring via Manila.,,Couple Leisure,Economy Class,Hong Kong,Denpasar,Manila,November 2022,3.0,4.0,2.0,1.0,1.0,1,no,1.0
cebu-pacific,811699,2022-10-29,1,Philippines,Trip Verified,"""Definitely will not recommend""","A typhoon had hit the Philippines and they had announced cancelled flights. 5J 805 was not in the list, so I went to the airport. I go to the airport and they tell me to go through check-in. Overly long line only to be told at the end of a 1 hour wait that the flight was cancelled and that I had to rebook. I rebook to a later flight that they said will fly. 5J 801 is then cancelled 2 hours before. Insurance for both flights are suddenly eaten up by the void. Refund takes 2 months to push through. Definitely will not recommend. Quite the terrible cash grab and blatant highway robbery.",,Solo Leisure,Economy Class,Manila,Singapore,,October 2022,1.0,,,1.0,,1,no,
cebu-pacific,810811,2022-10-24,2,United States,Trip Verified,"""needs customer service training""",Ground crew if this airline company needs customer service training. They practically would not even explain things clearly. They think the few words they say rudely would be enough to satisfy the customers. I would rather not argue with them and just submit a review.,,Solo Leisure,Economy Class,Tacloban,Manila,,October 2022,3.0,3.0,,1.0,,3,no,
cebu-pacific,809405,2022-10-16,1,Israel,Not Verified,"""I am very disappointed""","1-in check in they charged us unexpectedly 3K~ peso, first time in domestic Philippines flight after more then 5 with other companies-none proportional for check in luggage 20Kg Standard. 2- after check in and 2 approves bags of 7 Kg, we have been stopped at boarding and charged for additional 2K. It was small laundry bags and the plane was empty! I am very disappointed, it is very not proportional, first time some company do it to me! There was no space issue! They doubled our tickets cost, it is our honeymoon, we were very unpleased.",,Couple Leisure,Economy Class,Cebu,Borakay,,October 2022,3.0,1.0,2.0,1.0,2.0,1,no,3.0
cebu-pacific,809067,2022-10-14,2,Israel,Trip Verified,"""attitude just humiliated us""","Our experience with the company is simply terrible. I booked a flight to Surigao and not to Siargao (islands with very similar names). Yes, the mistake is mine. The company did not try to help us understand that the islands are so close that the hour and a half ferry separates them, they treat us with terrible indifference. We paid a lot of money for the tickets because of our luggage. Their attitude just humiliated us. We tried to reach a compromise with them and book a ticket later in the day but everything was sold out. We asked for a discount for tomorrow's flight but their answer remained ""we can't"" without showing any effort on their part.",,Couple Leisure,Economy Class,Cebu,Surigao,,October 2022,1.0,1.0,3.0,1.0,4.0,1,no,1.0
cebu-pacific,808141,2022-10-09,1,United States,Trip Verified,"""Worst customer service ever""","Worst customer service ever! We booked our flight to Puerto Princessa that was supposed to depart at 8:30 am. Then the airline changed our flight to 11:30 am. We arrived 2 hours before our 11:30 am flight and upon boarding time, I discovered that we were not listed as checked-in although we were checked-in online. The airline agents at the counter were so rude. They said they called our names but we never heard our names called. I asked for a supervisor. Then this guy with walks up and I asked if he was a supervisor and he said yes but refused to give me his name. I noticed his ID badge was turned around so you couldn’t see the name. The airline agents at the counter also had their ID badges turned inwards so you can’t see the names. Is this their standard operating procedures? I ended up getting on another flight at 3:30 pm so we lost a lot of time dealing with this sun-standard airline. Never again will we fly with Cebu Pacific.",,Family Leisure,Economy Class,Manila,Puerto Princessa,,October 2022,1.0,1.0,,1.0,,1,no,
cebu-pacific,808046,2022-10-08,1,Australia,Not Verified,"""I will not fly with Cebu again""","The customer service lady was lovely, customer service policy is terrible. They are given no authority to help customers on very reasonable requests. When pressing the customer service worker to talk to supervisor after being told to call back later and wait another hour on wait line, I’m put on hold again and told exact same thing... there is no supervisor and no authority for customer service person to do anything. This is after an aggregate of 5 hours on phone. This is not normal for an airline. I fly often and Cebu airways offer a uniquely poor service. I feel sorry for their customer service staff and very let down as a customer as these are clearly cynical top down policies that could easily be reviewed for a satisfying customer experience and of no disadvantage to the airline. I will not fly with Cebu again.",,Couple Leisure,Economy Class,Sydney,Cebu,,October 2022,,,,1.0,,1,no,
cebu-pacific,807239,2022-10-04,1,Singapore,Trip Verified,"""airline overbooked seats""",Flew from Caticlan to Manila. The airline overbooked seats and asking us to give up one seat and move onto the next flight. Which is unacceptably crazy! Have to take a bus to get to the plane’s departure and 3 busses were full elderly and kids have to stand! Upon boarding one of our seats were taken coz apparently the people in the airport booked two people in same seat number. Totally absurd!,A320,Family Leisure,Economy Class,Caticlan,Manila,,October 2022,1.0,1.0,,1.0,,1,no,
cebu-pacific,806359,2022-09-30,2,United States,Not Verified,"""had my fill of their stupidity""","I have flown Cebu Pacific multiple times only because Philippine air did not have many choices for our flight plans. You cannot talk to anyone on the phone to resolve problems. The website and app are terrible. They give different options that either include baggage or don't. No matter which option you choose they send messages saying you didn't pay for checked in bags. The first time I believed i was allowed 2 bags. My excess baggage fee was $300 for my wife and I. The last time, I purchased the extra baggage thinking i had no bags. Paid $75 extra for 2 bags each. Then they said oh you didn't need that, your bags are included. But a message was sent to me saying that if i needed to check a bag, I needed to purchase it. I have really had my fill of their stupidity. And they are never on time.",,Family Leisure,Economy Class,Legaspi,Manila,,July 2022,2.0,4.0,3.0,2.0,,3,no,
cebu-pacific,803872,2022-09-17,1,Philippines,Trip Verified,""" Worst flight experience""","Worst customer service. Rude, unprofessional and unpleasant. Combative and unreasonable. Does not offer concrete solutions. Lures you to pay more. Worst flight experience",A320,Solo Leisure,Economy Class,Manila,Cebu,,September 2022,2.0,3.0,1.0,1.0,,1,no,1.0
cebu-pacific,803430,2022-09-15,1,Philippines,Trip Verified,"""The worst customer service""","Worst customer service. we were traveling to Manila with my friend. We arrive at the airport 7:20 then they told us that we were already late for our check in for 9 mins and we cannot board - the only way is to rebook our ticket for the next flight and we have to pay for another ticket. We want to talk to a supervisor or anyone in charge but their just sayin its all the same explanation that we will get from the supervisor. They didn't care if you miss your flight or you have to pay for expensive rebooking even the one in the check in counter was worst he just left from the counter. We end up paying on other ticket, then worst part they put us on the last part of the seat. The worst customer service.",,Couple Leisure,Economy Class,Tacloban,Manila,,September 2022,1.0,1.0,,1.0,,1,no,
cebu-pacific,800141,2022-08-25,1,Philippines,Trip Verified,"""they didn’t care at all""","Worst customer service. ! I am travelling with my family to Gensan, 6 of us. We were there 3hours before the flight. We didn’t get into the plane. A night before I was trying to add extra luggage in Cebu pacific online site. It didn't go through I was getting an error. So we went to the airport with our hand carry alone. And when we got to the airport it says it went through. So we need to pay even though we don’t have the extra luggage. We end up paying, line was long at the cashier. We went back to check in and the stuffs told us that check was close. We need to rebook our ticket. If the staff just try to help this will never happened. However they didn’t care at all.",,Family Leisure,Economy Class,Manila,General santos,,August 2022,1.0,1.0,,1.0,,1,no,
cebu-pacific,794224,2022-07-22,1,Canada,Not Verified,"""airline is by far the worst ever""","This airline is by far the worst ever. None of the staff were helpful. They won’t even answer your questions properly. I have flown a lot around the Philippines and all there flights are regularly delayed. After long line ups and disorganized booths, we were 5 minutes later than the cut off (3:10 for a 4:00pm flight) back to Manila. The staff did nothing to help when they could have, and made us pay for additional tickets for the a later flight. This was really horrible service as the airport very very small. And to make it even worst the flight we had to pay extra for got delayed be 1.5 hours.",,Family Leisure,Economy Class,Boracay,Manila,,July 2022,1.0,1.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,793217,2022-07-17,1,Philippines,Trip Verified,"""This is just mind blowing and appalling""","This is the worst airline I have encountered and I travel extensively. Their policies are deceitful and customer service is not willing to help or even explain their policies at all. I went to check in for my flight and had already paid for my bags when I had purchased my flight. When I checked they were charging me an additional 4,000 pesos for my bags which I never even selected. When I brought this error up twice with customer service they said they could not help because I did not screenshot the error. Of course I did not screenshot any error because that amount was reflected on my account without me doing absolutely anything. Even worse they just told me that if I did not settle the balance they would not let me board the flight. This is just mind blowing and appalling.",,Business,Economy Class,Manila,Jakarta,,July 2022,1.0,1.0,1.0,1.0,1.0,1,no,1.0
cebu-pacific,793058,2022-07-16,1,South Africa,Trip Verified,"""would not recommend""","Dubai to Manila. There are a few issues I'd like to mention: 1. I arrived in Dubai at 00.20 on 15 July. My connecting flight, which was supposed to depart at 04.55, was delayed until 10.10 am (without explanation). The airline bought one free McDonald's meal for every customer, but in my opinion, that did not make up for a 5 hour delay. 2. When I made my booking, it was made clear that there would be no food available on the flight. However, once on the flight, I noticed that other passengers had been able to pre-book meals. It would have been nice if this option were available to me to - would have saved me from having to buy food at ridiculous prices in Dubai airport. 3. I understand that this is a budget airline, but the low cost is not worth the discomfort. The seats are tiny and do not recline. There is no inflight entertainment. This flight was almost 10 hours long and it was incredibly uncomfortable. The restrooms were dirty and smelled bad. 4. When we landed in Manila, the captain announced that because of the red thunder, there would be a slight delay in de-boarding. After about 20 minutes, he announced that the terminal we were supposed to use for de-boarding was occupied by another airline because of the disruption of the thunderstorm. He said we would wait for 10-15 minutes. This went on for two hours, with him periodically announcing that it would only be another 10-15 minutes. After the 6 hour delay and almost 10 hour flight, this pushed me past my breaking point. The pilot said it was beyond their control. I don't know if I believe that, but even if that were true, the airline/pilot could surely have come up with something better than repeating the same lie for two hours. I will never fly with this airline again, and would not recommend anyone else to do so.",,Solo Leisure,Economy Class,Dubai,Manila,,July 2022,1.0,2.0,,3.0,,1,no,
cebu-pacific,792733,2022-07-14,1,United Arab Emirates,Trip Verified,"""prices aren’t worth the inconvenience""","Super late - due to mechanical issues, sat on tarmac for three hours before finally deplaning at 1:30 am and told that we need to wait until at least 3:30 am for our flight. Given crackers and water on the plane. My flight to Manila from Dubai was also late, causing me to miss my next flight. The cheap prices aren’t worth the inconvenience and waste of my time.",,Solo Leisure,Economy Class,Manila,Dubai,,July 2022,2.0,4.0,1.0,3.0,,1,no,1.0
cebu-pacific,791339,2022-07-07,10,United Kingdom,Trip Verified,"""staff were incredibly friendly and apologetic""","I just flew with Cebu Pacific who provided an absolutely amazing service, plane was delayed for 2 hours and provided a pot noodle, chocolate biscuits and bottled water. The staff were incredibly friendly and apologetic. these things happen, and the service was great",,Couple Leisure,Economy Class,Puerto Princesa,Cebu City,,July 2022,5.0,5.0,4.0,5.0,3.0,5,yes,1.0
cebu-pacific,786282,2022-06-11,1,Philippines,Not Verified,"""worst ground service ever""","The worst ground service ever. Paid for extra baggage of 20 kg apparently should be in 1 big luggage charged extra for having 2 small baggage, or package it as one, which is the same price (will pay again going back). She placed us in different seats as a family.",,Family Leisure,Economy Class,Manila,Caticlan,,June 2022,2.0,3.0,,1.0,,3,no,
