Airline,Review ID,Date Published,Overall Rating,Passenger Country,Trip Verified,Review Title,Review,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Layover,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Wifi & Connectivity,Value For Money,Recommended,Inflight Entertainment
airasia,239587,2014-11-03,9,Australia,,AirAsia customer review,My wife and I flew from Sydney to Kuala Lumpar and then on to Phuket with Air Asia in business class albeit the KL to Phuket sector did not have any business class - which we had been warned about prior to the trip so this was no surprise. We were very pleasantly surprised at the amount of space and the ability to turn the seat into an almost flat bed albeit the incline was just enough to make sliding down the seat a bit of a problem. The service was excellent and whilst the food was quite basic and they had not got our pre ordered meals correct the food was adequate. The inflight entertainment was also quite basic but as we had been warned of this we had our own tablets etc so we certainly did not suffer. As far as value for money goes I could not have wished for a better experience. We will certainly use this airline again where possible.,,,Business Class,,,,,4.0,5.0,3.0,,,5.0,yes,3.0
airasia,239593,2014-10-31,10,Netherlands,,AirAsia customer review,We flew PEN-DMK by FD402. The flight departed and arrived on time. Boarding in Penang smooth and efficient as was the arrival in Bangkok. The cabins are fresh and clean. Crew is efficient and accommodating. So when the fares are reasonable I see no reason not to give AirAsia top marks. It helps that DMK although it looks a bit outdated is more efficient than BKK by far. On a sidenote the question on inflight entertainment is not relevant on a 2 hours flight but the inflight magazine is good so high score here.,,,Economy Class,,,,,4.0,5.0,4.0,,,5.0,yes,4.0
airasia,239594,2014-10-28,1,Netherlands,,AirAsia customer review,AirAsia Philippines is the worst airline I have ever flown with we were flying from Cebu to Manila and back. The boarding process was a disaster with everybody wanting to go in at the same time and nobody tried to even control the flow of passengers. At check in they managed to put our daughter 8 years old in a different row than the parents. On the way back they managed to put our 2 children (5 and 8 years old) in row 6 and the parents in row 26. For a fee they could change seats - this is not normal in my eyes and it would have been normal to put us all in one row. The person who checked us in acted as if he was tired and doing all he could.,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239595,2014-10-22,8,South Korea,,AirAsia customer review,Travelled KCH-KUL with AirAsia and KUL-ICN with AirAsiaX (Fly-thru). Happy with their efficient and no-nonsense service. Baggage went all the way from KCH to ICN. Flight departed on time (as with most other flights I have taken with AirAsia). In-flight magazine was quite an interesting and informative read. Pleased with the courtesy of the crew. Also the Captain greeted disembarking passengers which is excellent.,,,Economy Class,,,,,4.0,5.0,5.0,,,5.0,yes,3.0
airasia,239596,2014-10-20,1,Australia,,AirAsia customer review,"We flew from Denpasar to Perth yesterday and will never fly this airline again. We checked in several hours before our flight and were disappointed to find that we had been given seats in two different rows (my husband and I were flying with our two kids). Obviously we had hoped to sit together as a family but thought ""oh well it's not the end of the world"". We boarded the plane and realised that we were not only in different rows but in 4 different seats. We were absolutely gob-smacked that an airline could put a 2 year old on his own! When we waved down the air hostess and explained that our son who had just turned two could not sit on his own she told us that the flight was full and we would have to take our dedicated seats. I told her that our 2 year old could not possibly sit on his own and she suggested that he sit on my lap instead. Pretty disappointing when you paid for 4 seats. Just when I thought things couldn't get much worse the food trolley came around and after placing my order for a hot meal for myself and my two kids I was told that they only accept cash and not card. I didn't have any cash on me (I had actually tried to withdraw cash at the airport but the ATM was out of order) so they told me I was unable to order any food. I said that there must be some other option as my kids were hungry and surely there was something they could do but they did not help at all. My poor kids basically spent the whole flight crying with hunger and they wouldn't even give me a bottle of water (as our water had been taken off us at the airport by security). I was basically in tears by this time and finally a kind passenger gave me $10 so I could buy something for the kids to eat. I will never fly with this airline again.",,,Economy Class,,,,,1.0,1.0,1.0,,,2.0,no,1.0
airasia,239597,2014-10-12,5,Australia,,AirAsia customer review,Out of the 9 Air Asia flights I took in May and June 2014 5 of those flights were late by more than 40 mins. Another bug I have with Air Asia is that they do not notify passengers of flight changes dates etc. They simply change itineraries and let passengers find out themselves. I have flown with them for 7 years and I'm losing patience at the way they do not care for passengers who support them. They are not cheap anymore. Scoot are far more reliable and a similar price ex Sydney. Once my pre-booked flights for 2015 are used it's bye bye to Air Asia for me. Too little too late! 50% good is not good enough!,,,Economy Class,,,,,3.0,3.0,3.0,,,4.0,no,2.0
airasia,239599,2014-10-08,10,United Kingdom,,AirAsia customer review,Having flown many times with AirAsia we are really amused by some of the critical comments about this airline. Having flown dozens of times in SE Asia and might we add that we always fly Business Class for our long haul with another airline we find Air Asia short flights excellent. If you choose to fly long haul on a budget airline don't expect first class service. Air Asia does what it says on the tin. They are punctual good value food wed upgrade our luggage and seat when you book and crew are always pleasant. Petty comments about no entertainment on a 1 or 2 hour flight takes some beating. As with Ryanair follow their rules and you will have no problems.,,,,,,,,5.0,5.0,5.0,,,5.0,yes,1.0
airasia,239598,2014-10-08,8,Australia,,AirAsia customer review,Our very first experience with AirAsia and we are totally pleased. Our family of 8 flew from Johor Bahru - KL so a quick flight. Check-in was smooth however we arrived early and it was quite sometime before the check-in counter opened. The waiting area at Johor Bahru is just adequate. However the flight itself was smooth and efficient getting us to KL on time. As it was such a quick flight there was no time for inflight entertainment or food & beverages. I would highly recommend AirAsia. Value for money was excellent.,,,Economy Class,,,,,4.0,4.0,3.0,,,5.0,yes,3.0
airasia,239600,2014-09-22,1,Malaysia,,AirAsia customer review,Delayed for almost 20 hours without food water and accommodation in Kansai airport. It was a midnight flight. No announcements to update status until 3 hours after departure time. Handled the exit and collection of luggage in a messy manner. Worst airline that io have ever taken. Unprofessional and doesn't care about passengers. Only having profit in mind. Didn't even care for passenger carrying sleeping child. They have to queue in a messy manner to collect departure card from AirAsia ground crew.,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239601,2014-09-17,2,Singapore,,AirAsia customer review,Unpleasant Experience - flying with toddler with Air Asia. I flew with my wife and 4-year-old son from Jakarta to Singapore on 12 Sep 2014. Surprisingly three of us were assigned to three different seats in three different rows. I asked the check-in counter officer to change the seats. However he said that the flight was full and suggested I purchase seats in advance on my next flights. Some thoughts on this incident: 1) Is this Air Asia business model? Separating a toddler from his/her parents could PUSH the parents to purchase seats on the next flight. This is shown as an ads on AirAsia magazine. 2) Is safety Air Asia's concern? Separating a toddler from his/her parents raises a safety risk. Suppose an emergency event occurs. Who will help the toddler? Do you think a stranger sitting next to him/her would help him/her? Finally I exchanged seats with other passengers. This definitely causes unpleasant for them. After this incident I do not recommend a family with young children to fly with Air Asia unless they want to purchase seats.,,,Economy Class,,,,,2.0,2.0,4.0,,,4.0,no,1.0
airasia,239602,2014-09-14,10,Australia,,AirAsia customer review,Having returned from a 3 week trip around SE Asia flying 6 legs with Air Asia I have to recommend their service aircraft ground staff cabin crew and pricing. We had the pleasure of flying Air Asia out of KL and Thai Air Asia out of Bangkok HCMC and Phisanulok. On all occasions check in was quick and efficient with clear direction given boarding spoken in English seat allocation and comfort fine with ample space for the short haul flights FA's were well presented with good command of English flights all left on time food and beverage acceptable with good pricing compared to other budget airlines no IFE but most people talked to their partner the old fashion way of communication which made the flight seem short. Overall my wife and myself were very pleased we chose Air Asia to travel around SE Asia and would have no hesitation in booking to fly with them again.,,,Economy Class,,,,,4.0,4.0,3.0,,,5.0,yes,1.0
airasia,239603,2014-09-06,6,Czech Republic,,AirAsia customer review,Praya/Lombok to Kuala Lumpur (KLIA2) as a HiFlyer. I booked the Premium Flex fare to enjoy the extras such as 20kg checked baggage and priority seating. Online booking is straightforward if a bit annoying due to the many forced opt-out options one has to explicitly decline. Web check-in however started to be positively jarring: mobile boarding pass didn't work with a European cell number the airport kiosk can't reprint an already issued boarding pass and the whole experience gets very frustrating very soon. Ground staff were helpful but this is too little to overcome the system's shortcomings. Priority boarding is a myth at LOP as there is only a single security line at the gate which opened extremely late. That way everyone finds themselves standing in a long line with no seating while hundreds of empty seats wait inside the gate area. I ended up boarding among the last just to fight for some overhead bin space and reclaim my assigned seat. FAs didn't really seem very engaged and it took some doing to get their attention just to purchase a drink onboard. The flight was okay but the general feel is of a barebone service.,,,Premium Economy,,,,,4.0,2.0,4.0,,,4.0,yes,1.0
airasia,239604,2014-09-06,9,Singapore,,AirAsia customer review,AK759 Penang to Singapore 3 Sep. Check-in for this flight was very good barely queued for 3 or so minutes before the airline's agents checked us in. Boarding for this flight was not as organised as I would have preferred. Firstly the airport mixed up the gates so there were a lot of confused passengers rushing to the correct gate. Secondly the gate agents did not issue PA announcements so many passengers quickly rushed to the front of the gate counter in the hope that they'll get to board first which shouldn't be the case for an airline that charges for priority boarding. Boarding was slightly delayed due to preparation of aircraft but the airline made up for the delay by boarding passengers through the front and rear exits. The flight departed Penang just a few minutes late once airborne the crew came around quickly to distribute immigration cards and take orders for drinks/deliver pre-booked meals. Aircraft was a bit worn and tired - my seat pocket was ripped on the left side and passenger in front of me seemed to have trouble reclining. Nevertheless seat was quite comfortable. Arrival in Singapore 10 minutes ahead of schedule and disembarked within 10 minutes of landing. AirAsia is ok for the price will consider using them again for flights to and from Malaysia.,,,Economy Class,,,,,4.0,4.0,4.0,,,4.0,yes,4.0
airasia,239605,2014-08-28,1,Switzerland,,AirAsia customer review,Boarding was delayed 2 hours because of the incoming flight. This was ok we received vouchers. We boarded the airplane and just after the safety instructions we where informed that there was a problem with an engine. So we waited a further hour when we were informed that we had to disembark. So about 300 passengers left the airport received a coupon and started to queue at the 1 shop to get some food. After an hour of queuing the shop stopped serving claiming that they had run out of food and that we had to go to the other side of security zone to get some food. So we where directed to another queue which turned out to lead to a security check which took away all the fluids that we had bought and returned us exactly where we had started. We queued again to the shop. After an hour the police came and said we had to vacate the area. In both cases an Air Asia representative should have taken the trouble to inform us of what was going on. So then we had a further 3 queues each taking more than an our to pass passport control get hotel vouchers and board busses. Air Asia obviously does not care about our holiday time because if they had they would have canceled the flight earlier so that at least the passengers could spend an afternoon outside of the airport. Air Asia is fine when everything goes well. But when there is a problem they will rip the passengers off.,,,Economy Class,,,,,5.0,1.0,1.0,,,1.0,no,1.0
airasia,239606,2014-08-28,1,Switzerland,,AirAsia customer review,I flew from Kuala Lumpur to Sydney. The flight was cancelled after we had boarded. We had to queue for hours for various things. Air Asia did the bare minimum to help.,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239607,2014-08-26,8,Australia,,AirAsia customer review,Flew Sydney-Kuala Lumpur-Bangkok on July 28 2014. The flight was on a budget fare but was on-time at all stops. Food on board had to purchased but quite reasonable. Customs clearance at Bangkok Don Mueang was also efficient. On the return journey in August my wallet was stolen at Don Mueang and Airasia held the plane for 20 minutes while their staff assisted with a search. As my wallet was not located I was without cash when I arrived at Kuala Lumpur. I was very impressed when one of their staff gave me 20 ringgits so I could purchase a meal. Most impressive.,,,Economy Class,,,,,4.0,5.0,4.0,,,4.0,yes,3.0
airasia,239608,2014-08-18,10,Luxembourg,,AirAsia customer review,Flew from MNL-Cebu. One hour flight without problems in a new plane and plenty of legroom.,,,Economy Class,,,,,5.0,5.0,1.0,,,5.0,yes,1.0
airasia,239609,2014-08-15,9,India,,AirAsia customer review,Flew Air Asia India from Bangalore to Chennai. Check-in smooth and efficient. Boarding completed before time and pushback 10 minutes ahead of schedule. New and clean aircraft manned by an efficient cockpit and cabin crew. Landed in Chennai 30 minutes ahead of schedule. Looking forward to them expanding to more destinations within India.,,,Economy Class,,,,,4.0,5.0,4.0,,,5.0,yes,1.0
airasia,239610,2014-08-15,5,Australia,,AirAsia customer review,"Premium/Business class in the month of August KL - Seoul Busan - KL. Melb - KL Sydney - KL. Recently Air Asia tried to rename the premium class to business class. I found the word business class really misleading because it is not a business class yet premium seat is more like it. Well whatever name you call it you cannot only book the ""new business class"" to and from Kuala Lumpur. If you are flying out to and from any Malaysia small city you are blocked from booking the business class. The implication is that the passenger need to purchase multiple itineraries and no luggage check through to the final destination. Why is Air Asia doing this? It is very inconvenient for business man like us when we need to rush from one gate to another and what more to say rushing to collect luggage and check in again. Imagine with the new KLIA2. One has to be really fit to do the long walk and keep the figure cross that he/she can locate the other gate safely. I travel a lot in the ""old premium class"" sometimes it is value for money when it is on offer. There is not much service and no entertainment but it comes with free meals and luggage. It is not that exclusive anyway economy class passenger can just walk pass you anytime anyhow.",,,Economy Class,,,,,3.0,3.0,2.0,,,3.0,no,1.0
airasia,239611,2014-08-11,1,Australia,,AirAsia customer review,I was informed via email that my flight had been changed from 4.20pm to 3.00pm which was fine but airport services were in fact terrible! Arriving at the counter at 1.15pm I asked the counter if there was a delay in our flight I was told that there was no such delay for our flight and that our boarding time was at 2.30pm. 2.30pm came and went and there was no announcement made regarding our flight. There was no one at the AirAsia departure lounge counter so I went to the check in counter and asked staff what our flight status was. I was then informed that there would be announcements. 3.00pm - no announcements. 3.49pm still no announcements. 4.17pm no announcement. 4.28pm an announcement that our flight will be delayed 1 hour. 5.35pm an announcement that the plane will not arrive until 6.05pm. 6.08pm arrival of the plane. 6.35pm boarding. 7.00pm on the flight I asked the flight attendant for my pre purchased comfort kit and was informed that they did not have any on the flight. As you can imagine after spending over 3hours waiting for the flight and being told that my comfort kit was not available I was mighty ticked. I know that there are circumstances that flight will be delayed and I understand that but the lack of communication given to customers was poor. I had heard such good things regarding AirAsia but after this and the cancelation of our Clark to Kalibo flight on the 14th of November 2013 I will be very hesitant and wary of using AirAsia again.,,,Economy Class,,,,,3.0,1.0,1.0,,,1.0,no,1.0
airasia,239612,2014-08-05,8,United Kingdom,,AirAsia customer review,We flew Kuala Lumpur to Singapore on 1 August 2014. Total cost was 927MYR (£171 or just 329 each). We were astounded at the high quality of the flight the cleanliness of the aircraft and the friendliness and professionalism of the crew. Having paid a very low price (to us in England) we were expecting a below-Ryanair experience but this was anything but. Proper seats seat back pockets a wide range of snacks- this was far higher standard than Finnair offered on their Manchester-Helsinki flights. Will not hesitate to use AirAsia again.,,,Economy Class,,,,,5.0,5.0,4.0,,,5.0,yes,1.0
airasia,239613,2014-08-03,1,Italy,,AirAsia customer review,Low cost flight low cost quality. Flew from Kuala Lumpur to Sydney. Then from Melbourne to Singapore in April 2014. The second flight was cancelled at the last minute so obliged to take midnight flight. Hours standing in a queue to check in luggage. Seats narrow and uncomfortable. No entertainment. Food and drink expensive with little choice.,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239614,2014-07-31,10,Thailand,,AirAsia customer review,I flew DMK (Don Muang) - SIN (Changi) many months ago. Very good Low-Cost Airline. Recommend for the Low-Cost Ticket.,,,Economy Class,,,,,5.0,3.0,5.0,,,5.0,yes,3.0
airasia,239615,2014-07-17,7,Germany,,AirAsia customer review,Flew lately with them from KUL to PEN and I loved the airline. I also pre-ordered their in-flight meal service which was delicious and promptly delivered once on board. On return flight the flight was delayed by 2 hrs. but I needed to be back in KUL on time so I booked another airline on my way back to KUL. Later I exchanged a few e- mails with their station manager in PEN so they handled my delay costs very professionally. All in all not a bad airline to fly with around Asia. Only negative side is that they use low-cost terminal at KUL which you can not compare with a satellite Terminal.,,,Economy Class,,,,,4.0,4.0,4.0,,,4.0,yes,3.0
airasia,239616,2014-06-30,7,Indonesia,,AirAsia customer review,My 17 year old son and I were on a 43 day round the world holiday. While in Rome I was emailed that Air Asia 29 June 2014 QZ266 CGK-SIN. The whole trip is good. Staff were friendly. The seat was small with little leg room. The Inflight Entertainment isn't very nice.,,,Economy Class,,,,,3.0,4.0,3.0,,,3.0,yes,2.0
airasia,239617,2014-06-30,8,United States,,AirAsia customer review,Flew Air Asia in June 2014 from Surat Thani to Kuala Lumpur. The Surat Thani airport is very small you go down an escalator and walk onto the tarmac to board the plane. The plane boarded on-time and very quickly. The flight staff were still vacuuming when I boarded! They boarded the plane quickly and had an easy departure and easy landing. The distance between seats is really small. I am not a big person but these seats are very close! They do recline but not much. Not very comfortable for a long flight but for a short flight you can put up with it. The price was pretty reasonable. They do charge for everything though. I paid extra for a seat assignment one piece of luggage and a chicken dinner. Total came to around $2600 Bhat which is about $80 USD. For a short flight it was fine although the seats are not very comfortable.,,,Economy Class,,,,,2.0,4.0,4.0,,,4.0,no,1.0
airasia,239618,2014-06-25,8,United States,,AirAsia customer review,My 17 year old son and I were on a 43 day round the world holiday. While in Rome I was emailed that Air Asia cancelled 2 of our segments and replaced them with another 2. The first was only an hour delay so no big deal. However the second one put us into SGN too late to make our connecting flight on to DAD. As soon as we landed in BKK I went to the Air Asia help desk and explained my problem. BTW This is a Thai Air Asia flight. The 2 young staff members couldn't have helped me more. They understood my problem and did a great job fixing it. I've flown them several times and they're a first class low fare carrier. When they charge you for food and drinks on board it's at a reasonable amount. They now only operate out of Don Muang (DMK) but there is a free shuttle between DMK and BKK airport. Great airline great crew in the air and on the ground.,,,Economy Class,,,,,4.0,5.0,4.0,,,5.0,yes,4.0
airasia,239619,2014-06-20,8,Australia,,AirAsia customer review,June 7 2014 AK6110 KLIA2 - Penang. Boarding was ok although I didn't hear a call. The seat was small little leg room. It is ok for the short flight.,,,Economy Class,,,,,3.0,3.0,2.0,,,5.0,yes,1.0
airasia,239620,2014-06-16,5,Australia,,AirAsia customer review,PER-DPS-PER. Positives were cost clean aircraft and a good selection of flight times. However I was concerned with the level of hygiene in the toilets. On both flights soap was not provided which essentially means that nobody was able to wash their hands properly which is poor infection control particularly when there are 180 people confined to a small space for a long period of time. Flight attendants and crew could be more clearer on the PA system as well. Food good but a lot cheaper if pre ordered.,,,Economy Class,,,,,3.0,3.0,3.0,,,5.0,yes,1.0
airasia,239376,2014-06-16,6,Thailand,,AirAsia customer review,BKK-HDY-BKK return. Observed significant improvement from cabin crew they seemed to be smiling and really welcomed you on board these flights. Decided to bypass hassle at check-in counter by internet check in pre- printed boarding pass and not loading luggage which is a good decision. The journey become very uneventful compare to the past experience. Aircraft new and clean as usual. Only criticism for buy on board food (evening flight) which all hot food completely sold out what left of sandwiches choices are badly stale.,,,Economy Class,,,,,,,,,,4.0,yes,
airasia,239621,2014-06-05,3,Malaysia,,AirAsia customer review,KUL-MNL-KUL. The airport where Air Asia international flights depart is supposed to be a domestic airport. My flight was at 4.20pm. I arrived at the airport around 1.30pm. Past 2pm they were not still letting us in. The waiting area and check in area is still serving the earlier flight to Korea. They just have 2 check in counters and 2 immigration counters of a supposed to be international terminal. I am from the Philippines and I feel for the foreigners who were with me on this terminal. I hope Air Asia can transfer all of their international flights to Terminal 3. Will take Air Asia to Manila once they transfer.,,,Economy Class,,,,,3.0,3.0,3.0,,,4.0,no,1.0
airasia,239622,2014-05-28,6,United Kingdom,,AirAsia customer review,"DMK-PHN-DMK via FD 606 and 607 respectively. Flight was on time with a couple minutes late. Both flight was close to full as it was holiday week in Cambodia. Once again nothing much to complain or pride. Except I noticed the quality of ground crew and flight attendant going downward. Unfriendly and very unapproachable. I know this is a low-fare airline however given the price paid for at least a smile or ""welcome aboard"" is shown to the customers.",,,Economy Class,,,,,4.0,2.0,1.0,,,4.0,yes,1.0
airasia,239623,2014-05-23,7,Singapore,,AirAsia customer review,LOP-KUL 17 May. I checked in online and got the boarding pass. Since I had no checked-in baggage I went straight to the immigration counter which was very convenient and save a lot of time. The flight was delayed for 1.5 hours. Luckily the ground staff provided us with a simple meal. The flight was not full. I had the whole row to myself so that I could lie down during the entire flight. Of course the flight arrived late. The FA was ok. The seat pitch is a little bit short for me. I didn’t order any on-board meal as I just had dinner prior to the flight.,,,Economy Class,,,,,3.0,3.0,3.0,,,5.0,yes,1.0
airasia,239624,2014-05-19,8,Australia,,AirAsia customer review,PER-KUL-HND in April with my 2 year old son. The flights were fine on time and pleasant for the fare paid. However two weeks ago received an email from Air Asia stating that my return KUL-PER flight 26 May has been cancelled - 'for commercial reasons'. Checking their website this particular 0850 KUL departure for Perth no longer appears. So they have just cancelled the flight because the were not enough passengers. As a result instead of a 2 hour connection in KUL I now have an 18 hour connection at KUL. No compensation offered or even interest in the gross inconvenience to passengers who have booked and paid on the basis of a reasonable connection. What can one do for 18 hours with a 2 year old child at KUL? Their customer service is simply mealy mouthed excuses and the claim that a stopover hotel is 'not within their service recovery'. Service recover for whom? Formerly loyal Air Asia customers. No longer.,,,Economy Class,,,,,4.0,3.0,3.0,,,4.0,no,1.0
airasia,239625,2014-05-18,8,Singapore,,AirAsia customer review,SIN-DPS / DPS-SIN Travelled with my parents last week and had booked wheelchair assistance both ways for our trip. At check in at Changi this was confirmed and my dad was well taken care of right up till he was seated. Cabin crew professional organised and polite. Seat comfort was ok legroom is tight but that was expected. Departure and arrival were both almost 40 mins late. Wheelchair was waiting after deplaning via stairs at Bali. (I did wonder how we would have managed getting my dad down had he not been able to use the stairs..) Fortunately he did and he was met by a friendly ground staff who took him all the way through. Bags were out quickly. Return from bali was equally efficiently handled. No problems with the wheel chair request and early boarding. All in all very impressed with Air Asia's professionalism and well run operation.,,,Economy Class,,,,,3.0,4.0,1.0,,,5.0,yes,1.0
airasia,239626,2014-05-13,7,Malaysia,,AirAsia customer review,Travelled with family on KL-Chiang Mai and thoroughly enjoyed the smooth and on-time flights. The pre-booked meals were ok and the crews service was well above average to my surprise. Entertainment - not applicable.,,,Economy Class,,,,,4.0,5.0,3.0,,,5.0,yes,1.0
airasia,239627,2014-05-11,4,Thailand,,AirAsia customer review,Return flight from Bangkok to Udon Thanni. The four members of staff at boarding gate were either sleeping or playing with their phones. None took any interest in the customers despite the flight boarding time coming and going with no announcements. On the return flight 5 days later the cabin crew failed to notice 3 extremely drunk passengers who I guess were automatically allocated online emergency exit seats! When I told the cabin crew about this they asked them to move and one of the crew later thanks me. I sat in one of the emergency exit seats and was given no extra information which was unusual as every time prior when seated on such seats the staff took the trouble to make sure I was familiar with how to open the door in the very unlikely event of an emergency.,,,Economy Class,,,,,3.0,0.0,0.0,,,4.0,no,0.0
airasia,239628,2014-05-11,1,Australia,,AirAsia customer review,I flew from Darwin to Bali on 21 April and from Bali to Darwin on 25 April. That was our first time trying Air Asia and we will not try again. On both days Air Asia was delayed for about 2 hour. There would have been no time to have the crew check the plane before it departed again.,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239629,2014-05-07,1,France,,AirAsia customer review,"7th May from Jakarta to Denpasar Bali. Flight QZ7532. Every single time I flew AA the flight was delayed. They usually use a random excuse like ""delay due to the late arrival of the aircraft"". This time 15 min before boarding I asked if the flight was on time. I was extremely surprised to hear that yes the flight was on time. 10 min before departure I enquired again as I couldn't see the airplane at the gate. Only then I was told that the flight was 2 hours delayed. As a pilot myself I know that staying on schedule is not always easy but being late by that much without having the ground staff to inform the passengers on PA I thought that was extremely bad. They can't care less about their passengers.",,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239630,2014-05-05,1,Australia,,AirAsia customer review,Had the worst travelling experience travelling to and from Sydney to Phuket via KL. Hated every minute of it. Appalling service from the minute of check in both ends. Do not waste your time nor paper checking in beforehand. Do not buy food on board (maybe chips would be ok). Will never recommend nor use again.,,,,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239631,2014-05-01,1,Malaysia,,AirAsia customer review,"Yesterday I flew from Thailand to Malaysia. Air Asia charges extra for every possible option. I booked a ""hot seat"" which should have priority boarding. No priority was ever offered and I was stuck in a mad rush of people to get on the plane. I also pre-booked food. I saw the flight attendants bring food to several passengers around me but passed by me with the food cart. I had to call the flight attendant with the button and only after my boarding pass was inspected was my food served. The portion was inadequate to say the least. The bathroom was out of soap and when I again used the call button to get out of sight flight attendant's attention she explained that there had been many flight segments and that the soap had run out. No apology was offered although she did suggest I use the bathroom in the back. Trying to explain that the airplane should be serviced at every stop regardless of how many flight segments there are in a day was useless and she felt it was not her or the airline's fault that there was no soap. After about 45 minutes the entire flight crew went to the back of the plane and closed the curtain while they read the newspaper and chatted. No one was in the front of the aircraft until landing. The floor of the plane had bits of trash all about. The worst flight I have ever been on.",,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239632,2014-05-01,6,Myanmar,,AirAsia customer review,Flew with Thai Air Asia from Yangon via Bangkok to Siem Reap and from Saigon via Bangkok back to Yangon. The only major problem was when we had to check in a bag (15kg) in Saigon for a whopping US$72. It was more than I paid for my ticket. Service not bad planes are clean and FAs are friendly. Bought food for US$6 - extremely small portion and not worth it.,,,Economy Class,,,,,2.0,3.0,1.0,,,3.0,yes,1.0
airasia,239633,2014-04-22,5,United Kingdom,,AirAsia customer review,Chiang Mai to Krabi. This is by no means a budget carrier due to their increasing prices. They were the only carrier to offer a direct flight less than two hours (avoiding BKK) but at a cost of almost £300 one way for two people. Thai Bangkok and Nokair all stopped at Bangkok. Nothing given for free on board no entertainment. You got to pay for luggage and I couldn't fathom out how not to pay for their insurance! Better and cheaper fares offered with main airline carriers. Although the flight was straightforward.,,,Economy Class,,,,,4.0,2.0,1.0,,,1.0,no,1.0
airasia,239634,2014-04-21,1,Thailand,,AirAsia customer review,Air Asia at first glance looks like a great deal but beware! As stated by others on this site they consistently block you from checking in online and pre-paying your bags. So on a domestic flight from Phuket to Bangkok instead of $330 baht per bag (about $10-11 US per bag) we had to pay a whopping $900 per bag (about $30 US per bag!) and it was their fault that we couldn't follow their procedure to check-in and pre-pay online. If you are sick (like I was) on the flight don't expect an air sickness bag in the pocket at your seat nor a blanket you have to buy the blanket. The flight was chaotic! There were toddlers running up and down the aisles screaming the entire flight with the flight attendants allowing it never mind the danger to the children! In-flight entertainment? None. Spend the extra and fly a real airline.,,,,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239635,2014-04-19,8,Australia,,AirAsia customer review,Air Asia Indonesia: Recently travelled from Perth to Bali and Bali to Darwin with Air Asia Indonesia. The airline and staff were fantastic from check in to baggage collection. Can't recommend highly enough. Paid for the Red Carpet option in Bali and this was well worth the $30.00 dollars. The lounge was great as was the complimentary food and drink. We flew with Qantas from Melbourne to Perth and compared to Air Asia they were sadly lacking.,,,Economy Class,,,,,4.0,5.0,4.0,,,5.0,yes,3.0
airasia,239636,2014-04-19,7,India,,AirAsia customer review,Flown from CCU-KUL (LCCT) and back. Comfortable flight. As with any low cost carrier you could buy food and drinks on board. The flight attendants were nice and friendly. Only down side was lack of inflight entertainment and poor leg room.,,,Economy Class,,,,,3.0,4.0,4.0,,,5.0,yes,3.0
airasia,239637,2014-04-14,1,Australia,,AirAsia customer review,The worst airline in the world in terms of customer service. I booked a series of flights 8 months in advance. Air Asia moved one of the flights causing a connection to be not possible. Air Asia then refused to allow me to move the flights to fix the connection conflict they caused and refused to give me a refund. I wonder what happens if I take the flights and get stranded when one flight lands after the connection has already taken off?,,,Economy Class,,,,,1.0,1.0,1.0,,,1.0,no,1.0
airasia,239377,2014-04-14,7,Thailand,,AirAsia customer review,"We flew FD2603 DMK-CSX on 16/09/14 and returned by FD FD2604 on 19/03/14. The DMK-CSX boarding was delayed because staff were not at the gate at departure time. We were informed that they had been busy with another gate and thus no staff were available for our gate. The boarding thus became messy although we managed to get through because of our priority boarding seat privilege. On the return flight our group consisted of 13 persons with 4 booking codes. We were told to check-in as a group and we were the first group to check in at the counter. Our queue however was overtaken by another tour group. We had to ""protest"" in order to have our queue maintained. Check-in was slow and rather inefficient and we were informed that it is because the staff are new. BTW the inflight services are OK on both legs. Web-ordered meals were reasonable. Finally when we arrived at DMK three of our luggage had lost the luggage tags. Fortunately there was not much baggage and we could identify them. But imagine if this were a connecting flight or several pieces of baggage was involved?",,,Economy Class,,,,,,,,,,4.0,yes,
airasia,239638,2014-04-13,9,Australia,,AirAsia customer review,KUL-SIN-KUL. Return flight to Singapore for a day trip. $40 return so cant complain about the price. No issues with check in on both legs. Fairly new A320s which for some reason had very old worn seats (maybe moved from their older retired aircraft). That is probably the only minor complaint. Cabin crew friendly and efficient managed to serve meals and drinks and clean up on a very short 45 min flight. Both flights landed on time. Over all a good experience would fly with them again.,,,Economy Class,,,,,3.0,5.0,4.0,,,5.0,yes,1.0
